recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
13,32480,Basic Homemade Bread,sp_aUSaElGf_32480_c_112255,u_1oKVdyqnQz7jasRb0UNu6pAjlGu,Dance4HIM,1,2021-06-03 10:41:49,0,0,0,5,100,"Absolutely the easiest and most delicious bread.  Came out perfect the first time.  OMG, my husband and kids had the first loaf down by the evening.  Will be making this on a regular basis.  I have had terrible success with my bread maker, although I will continue to try to find the perfect recipe for it."
18,2872,Stuffed Pepper Soup,sp_aUSaElGf_2872_c_112452,u_1oKVkgdsA2vjVsFB2CXTpJh88t1,luchel,1,2021-06-03 10:41:49,0,0,0,5,100,Absolutely wonderful! I wouldn't change a thing. I made it for the first time yesterday and have already shared it with several friends!
57,9010,Favorite Dutch Apple Pie,sp_aUSaElGf_9010_c_112891,u_1oKVbnjvpWwy3Eeh3ghW43vvCoq,weverard,1,2021-06-03 10:41:49,0,0,0,5,100,Added a bit more vanilla.  It was fantastic!!!
59,414,Lemon Blueberry Bread,sp_aUSaElGf_414_c_112895,u_1oKVbvnYFdwC6Os3jhQPQD2aJ8e,brittstar,1,2021-06-03 10:41:49,0,0,0,5,100,"Added a few extra blueberries, it was delicious!"
59,414,Lemon Blueberry Bread,sp_aUSaElGf_414_c_112407,u_1oKVZjPKhLDLXjT59RoLFX6cU1D,dawnrosanne,1,2021-06-03 10:41:49,0,0,0,5,100,"Absolutely the best blueberry bread I have ever eaten.   It was out of the oven and we ate it up so fast, I just  made a 2nd loaf.  :)PS:  To the person who commented that  her blueberries fall to the bottom of the pan, I used frozen blueberries in my recipe (did not need to thaw them out) and the blueberries stayed put and did not sink to the bottom."
68,74724,Chocolate Guinness Cake,sp_aUSaElGf_74724_c_112254,u_1oKVbxoGZjxpekUG8eQ0V5Vlgzh,Kools01,1,2021-06-03 10:41:49,0,0,0,5,100,"Absolutely loved this cake, as did the people I served it to.  I did make a few low-fat adjustments.  Used low-fat sour cream, low-fat cream cheese and light butter.  The frosting was awesome on this cake.  This is a keeper"
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_115309,u_1oKW52plcbIyxpyFLgas9l2HjmM,Grace1018,1,2021-06-03 10:41:50,0,0,0,5,100,Amazing!
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_115091,u_1oKVw6aC4KacJeEa2wvOCSw9d9G,ljustus414,1,2021-06-03 10:41:50,0,0,0,5,100,"Amazing!! I never liked potato soup until this. It always seemed bland before,but this recipe is flavorful and yummy! I did add a little red pepper flakes because we like everything spicy. I also added a can of mushrooms because my husband like sauted onions and mushrooms on a burger."
4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_114681,u_1oKVdLoasG3lJr9BTHMJk9sczqn,DebGL,1,2021-06-03 10:41:50,0,1,0,5,193,"Although this recipe was great as is, I added 2 more eggs and substituted smoked gouda cheese for the Swiss and that really put it over the top!"
6,21444,Favorite Chicken Potpie,sp_aUSaElGf_21444_c_114047,u_1oKVquHCoCNl3Fn6CSFnlhsWKZz,Jaimedel,1,2021-06-03 10:41:50,0,0,0,5,100,"Also, I added a bit extra pepper and salt while mixing before putting everything in the pies. It was to dull down the overpowering thyme, which did help prior to baking. It was strong after, obviously."
11,12003,Traditional Lasagna,sp_aUSaElGf_12003_c_115511,u_1oKVacj3LLa5bBKXd9S4USSCjcP,doreensanzone,1,2021-06-03 10:41:50,0,0,0,5,100,Amazingly good! My family prefers this recipe over my Italian-born mother-in-law's!
18,2872,Stuffed Pepper Soup,sp_aUSaElGf_2872_c_114844,u_1oKVqIDiOrkqpve3HxQq8ZUiK9u,meshellsncheese,1,2021-06-03 10:41:50,0,0,0,5,100,Amazing soup!! I dont even like green peppers and I LOVED this! I like my soups more hearty like a stew so I omitted some of the water and I added extra green peppers! I also tried doubling the recipe except the beef because I think 2 pounds is a lot and it turned out fantastic!! Yum!
23,14600,Buttery Cornbread,sp_aUSaElGf_14600_c_114651,u_1oKVcmZpLh8JA1aG1N2QZcCcLUv,Uqaq,1,2021-06-03 10:41:50,0,0,0,5,100,Always make this when serving chili.Thanks for sharing.
28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_113171,u_1oKVimsp1zokvkuGi3nLAzzBIUy,AllieD,1,2021-06-03 10:41:50,0,0,0,5,100,Adding this to our list of favourite family meals! I made the chowder ahead of dinner time and wasn't able to hold off eating it. Sooooo unbelievably tasty!! Thanks for the share:)
29,3058,Winning Apple Crisp,sp_aUSaElGf_3058_c_115157,u_1oKVqGqZYfHdhm0wSMWvjxjISiH,dlindenf,1,2021-06-03 10:41:50,0,0,0,4,100,Amazing! This recipe was so delicious! The only change I think I'll make is to add less sugar and a little more cinnamon. Otherwise- DELICIOUS!
30,39549,Forgotten Jambalaya,sp_aUSaElGf_39549_c_115441,u_1oKVdCWMWfroYm5VmyipdIUVipF,frogdancer18,1,2021-06-03 10:41:50,0,0,0,0,100,Amazing
35,27696,Flavorful Pot Roast,sp_aUSaElGf_27696_c_115135,u_1oKVanu3z4yEOftvPhDycfFqHv8,dvierzen,1,2021-06-03 10:41:50,0,0,0,5,100,"Amazing!!!  We loved this dish, and it was so easy to make!  I used about 3 lbs of pork roast and chuck roast (my mom swears by combining both roasts in a pan).  I cooked them in a dutch oven in the oven for an hour at 375, then for about 3 more hours at 300.  The meat was so tender and flavorful.  I will definitely make this again soon!"
35,27696,Flavorful Pot Roast,sp_aUSaElGf_27696_c_114945,u_1oKVpNqCNjWfADaSOeRDwhs8zhN,misspooches,1,2021-06-03 10:41:50,0,0,0,5,100,Amazing flavor and so easy!  The only roast recipe for my family from now on.
39,28058,Shrimp Scampi,sp_aUSaElGf_28058_c_113789,u_1oKVehZayiA0L8euH7ioqGUT3Yu,hannahluce,1,2021-06-03 10:41:50,0,0,0,5,100,"Agreed that it needed more ""sauce."" The 2nd time I made it I added a bit more olive oil and butter. Also used cooked, small Maine shrimp and it was so yummy! It's on its way to becoming a favorite around my house!"
60,11588,Slow-Cooker Lasagna,sp_aUSaElGf_11588_c_113395,u_1oKVZq6jGTHyihxoH2RVdJkhrnL,Loiscooks,1,2021-06-03 10:41:50,0,0,0,3,100,"After I started making this, I began to wonder why all the work just to put it in a crock pot.  It did taste okay, but I think I will stick with making lasagna and then baking it in the oven."
62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_115443,u_1oKVdBSHZNQE23F7dg1jZ8Phnoo,badcooktrying,1,2021-06-03 10:41:50,0,0,0,5,100,Amazingly delicious
73,41095,Contest-Winning New England Clam Chowder,sp_aUSaElGf_41095_c_114762,u_1oKVeN2Hhlra211JJVcXi3WrOjN,SkylerHale,1,2021-06-03 10:41:50,0,0,0,5,100,amazing my dad said it was like a restaurant.
76,46655,Chocolate-Strawberry Celebration Cake,sp_aUSaElGf_46655_c_114918,u_1oKVsA6YRBPju7i9dGpK2BByLJN,bancheta86,1,2021-06-03 10:41:50,0,0,0,5,100,"Amazing taste, and does not taste like a box cake, I have made it several times. I just leave out the decorative swirls they just melt every time I try to make them."
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_110949,u_1oKVkr4NMSUQm17ACtiuzGknbZP,Lyndsayjoy,1,2021-06-03 10:41:51,0,0,0,5,100,Absolutely amazing!! Will make again and again. I will use one can of chilies this time instead though as we are feeding a few kiddos :)
7,12540,Flavorful Chicken Fajitas,sp_aUSaElGf_12540_c_111481,u_1oKVab3gSfV8LMQvmdtrUEZ1Thc,dneave430,1,2021-06-03 10:41:51,0,0,0,5,100,"Absolutely Delicious! I made this for myself, my hubby and our 7 year old daughter and it was a hit! I doubled the chicken and marinade and used whole green, red and yellow bell peppers. A quick, simple and great meal!"
10,2912,Zucchini Pizza Casserole,sp_aUSaElGf_2912_c_111290,u_1oKVay3XutFDCCeJIwkdx7dkUqc,lovetobake4u,1,2021-06-03 10:41:51,0,0,0,5,100,"Absolutely delicious!  My husband said, ""It's a do over.""  He also took the leftovers to work and shared a bite with his supervisor and his co-worker.  They also loved it and requested their own serving next time.  LOL!"
12,19731,Cauliflower Soup,sp_aUSaElGf_19731_c_111217,u_1oKVaV46csXl6ZKUuQVjykKbBSg,Guest9193,1,2021-06-03 10:41:51,0,0,0,5,100,Absolutely delicious and very simple to make.  I used almond milk and chickpea flour. This recipe is a keeper.  Thanks for sharing.
22,1081,Baked Spaghetti,sp_aUSaElGf_1081_c_110926,u_1oKVjaEedKwwyRO4ShMmHEceuY5,djdougmadrid,1,2021-06-03 10:41:51,0,0,0,5,100,"Absolutely amazing! My family and especially my in-laws scarfed this down. Mind you, my in-laws are 86 and 90 years old. I've made a Mexican variation of this recipe. I sub'd diced green chiles for olives and mushrooms, cream of chicken for cream of mushroom, taco seasoning for oregano, and mozzarella for parmesan cheese. I cooked the pasta al dente in water with 4 tbsp low sodium chicken boullion, 2 tbsp onion powder, a pinch of kosher salt (never table salt for cooking), and 1 tbsp olive oil. I used 1/2 can of the noodle broth to dilute the cream of chicken soup. (The hot water helped blend the soup quickly and evenly...plus the water was already flavored.) This is a DEFINITE make again hot dish! Bon Appetite!"
44,31278,Corn Pudding,sp_aUSaElGf_31278_c_110874,u_1oKVgpys3YdpqCixcdZALLzR0vz,hhunter012,1,2021-06-03 10:41:51,0,0,0,5,100,Absolute Perfection!
96,3290,Brown Sugar Oatmeal Pancakes,sp_aUSaElGf_3290_c_111575,u_1oKVb99g72t99XPN6cKhgubKGFA,Valley Kat,1,2021-06-03 10:41:51,0,0,0,5,100,Absolutely delicious! Will definitely be making them alot more!
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_111633,u_1oKVZtNaDTX6quIM5AQfn79uJpz,lurky27,1,2021-06-03 10:41:52,0,0,0,5,100,"Absolutely delicious!  We served it with Deluxe Corn Muffins, also in the Recipe Finder.~ Theresa"
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_112800,u_1oKVmrAQh2kZqBFqSN82oI2YlpV,MizzMarr,1,2021-06-03 10:41:52,0,0,0,5,100,Add some crumbled bacon and dice tomatoes that have been drained - absolutely yummy
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_112819,u_1oKVZjBYxHQxhJkgDmxTGIXTCIG,schweitzerca,1,2021-06-03 10:41:52,0,0,0,4,100,"Actually, maybe I will make this again.  I used one pound of ground beef like man suggested and it was a little too beefy.  Otherwise, good."
6,21444,Favorite Chicken Potpie,sp_aUSaElGf_21444_c_112339,u_1oKVee6S1fFwbRhtq1DenBhsljF,Rainwaternat,1,2021-06-03 10:41:52,0,0,0,5,100,Absolutely love this
10,2912,Zucchini Pizza Casserole,sp_aUSaElGf_2912_c_112784,u_1oKVZlYEnQRAz1PMlNmla7icLvh,MissKarla,1,2021-06-03 10:41:52,0,0,0,5,100,Absolutely wonderful!!! I substituted pizza sauce for the tomato sauce since this is a pizza recipe. I also added the onion along with the green pepper as pizza is normally made. I gave the recipe to 6 people the first day I made it for work.
10,2912,Zucchini Pizza Casserole,sp_aUSaElGf_2912_c_111378,u_1oKVa49hyAwfpQXjpabHIN69nqP,melroswatkins,1,2021-06-03 10:41:52,0,0,0,5,100,Absolutely delicious! Fantastic as leftovers also!!
28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_111352,u_1oKVbG2qwKmlDedmWFgnbrbjrbP,PastorTim,1,2021-06-03 10:41:52,0,0,0,5,100,Absolutely delicious!  Wouldn't change a thing!
34,19201,Peanut Butter Chocolate Dessert,sp_aUSaElGf_19201_c_112337,u_1oKVeefrpdZ09kvdw9tdvZEjjDA,falknermimi,1,2021-06-03 10:41:52,0,2,0,5,253,"Absolutely wonderful!!! Great dessert to take for church potlucks, always disappears. Will be making it for Labor Day weekend. Can also substitute Butterfinger bars, crushed, in place Peanut Butter cups. Also, I sometimes sprinkle chopped pecans on top."
36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_111503,u_1oKVanFGDvghjDxV56pa7iDPVfm,JanetSpurlock,1,2021-06-03 10:41:52,0,0,0,5,100,"Absolutely delicious!! This is the only recipe I will use from now on when making pumpkin bread. I followed the directions exactly as written. Great taste, very moist. YUM, only problem, my family gobbled it up so quickly I will have to make another one."
36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_111507,u_1oKVamP0E8TcX3CTv1oe1mKsnt6,LoraDora728,1,2021-06-03 10:41:52,0,0,0,5,100,"Absolutely delicious!!  I sprinkled a little powdered sugar on top, and it is perfect!!"
54,35766,Cheeseburger Paradise Soup,sp_aUSaElGf_35766_c_116030,u_1oKVeBQ8rED0fnTR9aP9S38tv93,762jasmin,1,2021-06-03 10:41:52,0,0,0,3,100,Anyone know how to make this a slow cooker recipe?
57,9010,Favorite Dutch Apple Pie,sp_aUSaElGf_9010_c_111465,u_1oKVaVGPmQ2zaxjBWE8RuDTqDel,Suzi88,1,2021-06-03 10:41:52,0,0,0,5,100,Absolutely delicious! We had it for Thanksgiving dinner..my daughter added walnuts to the topping..yum!!
59,414,Lemon Blueberry Bread,sp_aUSaElGf_414_c_111506,u_1oKVaq0mnsXsvmk7l0mu9VrTfs4,debihunt,1,2021-06-03 10:41:52,0,0,0,5,100,"absolutely delicious just the way it is, wouldn't change a thing, definitely a familty fave!"
63,24886,Chicken and Dumplings,sp_aUSaElGf_24886_c_114216,u_1oKVdyCPUZlewtmZE4x0CROb9nr,scqfishinggirl,1,2021-06-03 10:41:52,0,0,0,5,100,"Although my family absolutely loves dumplings, I've NEVER been able to make them.  They either end up under-cooked or spread out all over the pan like soup.  These worked out perfectly though!  Reading through the comments, I went ahead and let them cook 20 minutes without lifting the lid.  Then I tested them with a toothpick to check for doneness and they were just right.  When I make a new recipe, the big test is whether my family would want me to make it again.  I received a resounding ""YES"" on this one.  Thanks for sharing such a wonderful recipe!"
66,7752,Chocolate Caramel Candy,sp_aUSaElGf_7752_c_114107,u_1oKVZtJXskDZGPv7aO8DLofgB34,25kevin,1,2021-06-03 10:41:52,0,0,0,5,100,"Alot of steps, alot of ingredients. Bottom later was a bit too soft to do in a pan again. I may do it in the little candy cups."
79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_112820,u_1oKVnRROuZqPSv7fBS85EN9XoAl,n2wind2000,1,2021-06-03 10:41:52,0,0,0,5,100,Add some dates for pallet pleasure!
96,3290,Brown Sugar Oatmeal Pancakes,sp_aUSaElGf_3290_c_114061,u_1oKVgf3yTbjNO9hYOky90LSeWZs,jemimie,1,2021-06-03 10:41:52,0,0,0,5,100,"Also, since these are so flavorful on their own, I used sliced bananas as the only topping.  Yummy!  Hubby liked his with Greek yogurt."
8,6086,Apple Pie,sp_aUSaElGf_6086_c_114594,u_1oKVbiY02JDASKfseeHkg0o1mYk,missrookie,1,2021-06-03 10:41:53,0,0,0,5,100,Am I the only one who cannot see what temperature to bake this at?
8,6086,Apple Pie,sp_aUSaElGf_6086_c_113827,u_1oKVevUOcSbRecVa1qjeE1n8WGi,treek73,1,2021-06-03 10:41:53,0,0,0,4,100,"All in all, it's a good pie. The 5 stars deceived me though.  It's way, way, way too runny.  I should have read the reviews in addition checking the star rating.  So if you're getting ready to bake this pie, do NOT dump the coated apples onto the pie crust under any circumstances (unless you like apple pie soup)."
9,42083,Enchilada Casser-Ole!,sp_aUSaElGf_42083_c_116651,u_1oKVwKX7qkcewMFpUDh8wiVZQY4,dmmolter,1,2021-06-03 10:41:53,0,0,0,5,100,"As soon as I saw this on the cover I knew I had to try it.  Wow, so simple yet so delicious.  I added some extra heat with a few shakes of Tabasco because my salsa was mild."
10,2912,Zucchini Pizza Casserole,sp_aUSaElGf_2912_c_113892,u_1oKVjyzMTHf6kqxJUz8DgMrnkAK,krisjeffery1,1,2021-06-03 10:41:53,0,0,0,5,100,All 8 of us loved the flavor! Not hugely filling as is and quite watery from the zucchini.  Next time I made it decided to add 2-3 C. of cooked spaghetti to zucchini/cheese mixture.  Delicious and completely filling.  Have made it several times now and works out great.  Has become a big favorite.
14,7178,Zucchini Cupcake,sp_aUSaElGf_7178_c_112147,u_1oKVbkaKDCs4JqmA3L5Vyub9CYD,senzascusa,1,2021-06-03 10:41:53,0,0,0,5,100,"Absolutely fantastic like everyone said. I expected nothing less. I too, like others, cut down the sugar and they were still fantastic. Could probably cut even more as icing makes up the sweetness. These tasted fantastic even without icing."
19,1693,Moist Chocolate Cake,sp_aUSaElGf_1693_c_114234,u_1oKVeDE5LgvPWNlhcHCrJ4BSb2a,Tannioo7,1,2021-06-03 10:41:53,0,0,0,3,100,Although moist I didn't find it very flavorful. Maybe I didn't measure right.
23,14600,Buttery Cornbread,sp_aUSaElGf_14600_c_116365,u_1oKVbeyrS225yR7fKSsT3XfUjXU,MissArlene,1,2021-06-03 10:41:53,0,0,0,5,100,"As a new bride I made corn bread & then asked myself, ""Why?""  It was dry & tasteless, so over the years I tried others & didn't change my mind.  When I saw this in TOH in 2002 & tried it, it was just what I was looking for so have used it for years!   My children & grandchildren love it, as well as others when I take it to potlucks.  I don't change anything."
34,19201,Peanut Butter Chocolate Dessert,sp_aUSaElGf_19201_c_112155,u_1oKVbtSRpeGXsnUAaFLBeNJUVRe,HollyHutcheson McKinnie,1,2021-06-03 10:41:53,0,1,2,5,127,Absolutely heavenly! Left out the peanut butter cups. Might have been overkill. It was a hit!!!!
44,31278,Corn Pudding,sp_aUSaElGf_31278_c_116593,u_1oKVewkHd3nh2TLx3efuJE6wN9Y,asnunez,20,2021-06-03 10:41:53,0,1,0,4,193,"As written, this is WAY TOO SWEET. So, after making this several times, decided to go savory with the flavors and it was just right.We left out the sugar completely, added about 1/2 cup diced onion, a scant 1/4 cup minced canned jalape?os and about 1/2 cup sharp cheddar. All the rest remained the same. It did take another 10(ish) minutes bake time."
57,9010,Favorite Dutch Apple Pie,sp_aUSaElGf_9010_c_116355,u_1oKVw1iFiucTUtep6H8sY0oUrwr,Jolandah69,1,2021-06-03 10:41:53,0,0,0,4,100,"As a 'real' born and raised Dutchie I never put any extra sugar in this pie. I don't like it so sweet it needs to be a little sweet and a little sour (of applles or lemonjuice) instead - it's ment to be a fresh treat. That's the reason why I only use sugar in the 'dough', together with the apples I mix in some cinnamon and lemonjuice (spoon) - it's toooo yammie ... with whipped cream! Enjoy."
57,9010,Favorite Dutch Apple Pie,sp_aUSaElGf_9010_c_111962,u_1oKVaYHafDBGeYuaNUvW3Lp53u6,glogrizzle,1,2021-06-03 10:41:53,0,0,0,5,100,Absolutely fantastic- family loved it-did add maple syrup to apples and did cut back on the cornstarch by 1 tablespoon- worked out great.
61,17022,Vegetarian Linguine,sp_aUSaElGf_17022_c_116351,u_1oKVvicTvwaWIYguhAN2OGZwGng,Gerty-Farley,1,2021-06-03 10:41:53,0,0,0,5,100,"as a vegetarian i am always looking for new stuff to make, this was verry delicious and super easy to make, and the whole family loved it!! i plan on taking it to my county fair for my 4H foods project, i hope for good results :)"
62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_111658,u_1oKVi3HqSarWNiZVwVTnPx3Ur59,amkoch,1,2021-06-03 10:41:53,0,0,0,5,100,"Absolutely delicious! The best pork chops ever! To save on cleanup I browned the pork chops first, removed, and made the gravy in the same pan. I had extra onion, so I placed a slice on top. and poured some gravy over everything. A very easy recipe with great results! Plan to make it again."
